,id,created_at,author_id,text,lang,username,verified,url,followers_count,following_count,tweet_count,sentiment,sentiment_score
179,1588199812260065285,2022-11-03 16:01:57+00:00,1588199812260065285,"rt @user 🎉 @user released @user chart features🔥

babydoge - the newest decentralized swap on binance smart chain, wit…",en,arun_es15,False,https://twitter.com/arun_es15/status/1588199812260065285,1573,4980,10360,Positive,0.8599959015846252
180,1588199811790036993,2022-11-03 16:01:57+00:00,1588199811790036993,"rt @user 10,000,000 $edrop sent ✅
10,000,000 $edrop sent ✅
10,000,000 $edrop sent ✅
10,000,000 $edrop sent ✅

participate in airdr…",fr,HipsterXNapster,False,https://twitter.com/HipsterXNapster/status/1588199811790036993,116,525,988,Neutral,0.0
181,1588199810821083137,2022-11-03 16:01:56+00:00,1588199810821083137,"catnews crypto tech bnb chain cools off after 24% surge, but strong fundamentals could back the next bnb rally -  ",en,DerekTMcKinney,False,https://twitter.com/DerekTMcKinney/status/1588199810821083137,10405,691,324172,Neutral,0.0
182,1588199808862670849,2022-11-03 16:01:56+00:00,1588199808862670849,"@user 🔥zombie runner 🧟

pinksale fl live✅ 

✅p2e infinite runner game🎮 
✅staking⚰️
✅3% buy and sell tax💸
✅safu/kyc/audit✅

bsc defi gems 1000x zombie

tg: 
website:  9527",en,JessicaIam2,False,https://twitter.com/JessicaIam2/status/1588199808862670849,4,12,3235,Neutral,0.0
183,1588199806429708288,2022-11-03 16:01:55+00:00,1588199806429708288,rt @user @user shadowdescendants risingsuncoin @user bnb bitcoin cryptocurrency defiproject dogecoin elonmusk…,qme,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199806429708288,11,14,13045,Neutral,0.0
184,1588199806085775361,2022-11-03 16:01:55+00:00,1588199806085775361,"@user @user everescrow coin
 
decentralised crypto escrow platform
 
presale live on pinksale 🚀

✅ audit, kyc, and safu 
✅ big marketing
✅ cmc &amp; cg fast list
✅ 5% buy/sell tax 
✅ demo platform ready
 
join our community: 
 
eecarmy presale bnb cryptocurrency",en,mista_brainz,False,https://twitter.com/mista_brainz/status/1588199806085775361,139,383,7635,Neutral,0.0
185,1588199805699883012,2022-11-03 16:01:55+00:00,1588199805699883012,"@user 🎮gamestation 🎮
 gamestation is a multichain gaming launchpad &amp; nft marketplace 
 ✔️40+ ido/nft sales
 ✔️$3m+ in total raised 
 ✔️roi achieved include 50x on ido price
 ✔️games launched include sidus heroes, tank wars zone
 bnb    p2e game polygon
 ",en,cess_oO2,False,https://twitter.com/cess_oO2/status/1588199805699883012,2,101,5598,Neutral,0.0
186,1588199805226045440,2022-11-03 16:01:55+00:00,1588199805226045440,"@user @user 🔥🔥🔥🔥bit5 going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌all liquidity locked

🤑buy the dip asap



",en,Maxton51589907,False,https://twitter.com/Maxton51589907/status/1588199805226045440,4,77,3417,Positive,0.9323626756668091
187,1588199803712073728,2022-11-03 16:01:55+00:00,1588199803712073728,"rt @user 🏅crypto investor and gamers unite with p2e gaming and actual in game nft use case $puli
💰💰💰


❤️…",en,behnamzare1998,False,https://twitter.com/behnamzare1998/status/1588199803712073728,30,127,5018,Positive,0.8267723917961121
188,1588199803368140801,2022-11-03 16:01:55+00:00,1588199803368140801,"rt @user are you ready for bnb chain's football fiesta?

with over $500k in prizes, you better be!

to celebrate the world cup we're b…",en,ethw_moon,False,https://twitter.com/ethw_moon/status/1588199803368140801,144,592,448,Positive,0.8936599493026733
189,1588199802910560257,2022-11-03 16:01:54+00:00,1588199802910560257,"rt @user techtrees is rank no. 2 on cmccommunity ranking 👏

congrats and thank you everyone for your
amazing support and engageme…",en,JonathanZangwi2,False,https://twitter.com/JonathanZangwi2/status/1588199802910560257,42,0,412,Positive,0.9760553240776062
190,1588199799102312452,2022-11-03 16:01:54+00:00,1588199799102312452,"rt @user @user football fiesta is going live on 15th nov.
!⚽️🥳 bnb 

to celebrate we are running a 5,000 glory pass nft givea…",en,roserinto22318,False,https://twitter.com/roserinto22318/status/1588199799102312452,3,261,376,Positive,0.9270327091217041
191,1588199797172805632,2022-11-03 16:01:53+00:00,1588199797172805632,"@user $dcu
a golden opportunity in this bear market!

it has all you need!
-vision
-capable team
-supportive community
-safety
-unique utilities that separate us from the rest
🏆dcu is unique!

twitter: @user

eth btc  bnb  dcusmartswap defi crypto financialfreedom",en,brafcelet,False,https://twitter.com/brafcelet/status/1588199797172805632,1,20,5247,Positive,0.9574554562568665
192,1588199796523040768,2022-11-03 16:01:53+00:00,1588199796523040768,"rt @user 5 nfts - 48 hours 🚀

- rt like &amp; follow @user

🏆 the first nft tipping competition on the ethereum blockchain

⚽️…",en,11O5fm,False,https://twitter.com/11O5fm/status/1588199796523040768,397,693,11125,Neutral,0.0
193,1588199794270670849,2022-11-03 16:01:52+00:00,1588199794270670849,"rt @user @user @user have 2 utilities
game p2e🎰🎰🎰
staking pool💲💲💲
cmc incoming🤩🤩🤩

join us now
🐳🐳🐳

gamep2e bscge…",en,mooning1213,False,https://twitter.com/mooning1213/status/1588199794270670849,1152,2462,27479,Positive,0.705601692199707
194,1588199793636954112,2022-11-03 16:01:52+00:00,1588199793636954112,"rt @user you’ll receive 0.125 $bnb ($40)🎉

500 $bnb for the first 4000 people who follow &amp; retweet this 

✅retweet pinned &amp; comm…",en,Deepakdhakad88,False,https://twitter.com/Deepakdhakad88/status/1588199793636954112,23,36,197,Neutral,0.0
195,1588199793591029764,2022-11-03 16:01:52+00:00,1588199793591029764,"@user @user @user @user @user @user @user @user 🎮gamestation 🎮

gamestation is a multichain gaming launchpad &amp; nft marketplace 
✔️40+ ido/nft sales
✔️$3m+ in total raised 
✔️roi achieved include 50x on ido price
✔️games lanched include sidus heroes,tank wars zone &amp; afyn
bnb   p2e game polygon

",en,As25542905,False,https://twitter.com/As25542905/status/1588199793591029764,0,3,1538,Neutral,0.0
196,1588199792882380800,2022-11-03 16:01:52+00:00,1588199792882380800,"@user 🔥zombie runner 🧟

pinksale fl live✅ 

✅p2e infinite runner game🎮 
✅staking⚰️
✅3% buy and sell tax💸
✅safu/kyc/audit✅

bsc defi gems 1000x zombie

tg: 
website: 
10687",en,mida26k,False,https://twitter.com/mida26k/status/1588199792882380800,1,4,2892,Neutral,0.0
197,1588199790395150336,2022-11-03 16:01:52+00:00,1588199790395150336,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking return…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199790395150336,11,14,13045,Neutral,0.0
198,1588199786796253184,2022-11-03 16:01:51+00:00,1588199786796253184,"rt @user are you ready for bnb chain's football fiesta?

with over $500k in prizes, you better be!

to celebrate the world cup we're b…",en,Titterscan_NNS,False,https://twitter.com/Titterscan_NNS/status/1588199786796253184,141,362,94,Positive,0.8936599493026733
199,1588199786439921664,2022-11-03 16:01:51+00:00,1588199786439921664,"rt @user ok @user frens
anyone interested in a free mint nft souvenir ... 
drop me your 0x bnb addy asap for wl spot on a t…",en,BanlatJonas,False,https://twitter.com/BanlatJonas/status/1588199786439921664,152,283,5807,Neutral,0.0
200,1588199786192437248,2022-11-03 16:01:51+00:00,1588199786192437248,"@user @user 🔥🔥🔥🔥bit5 going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌all liquidity locked

🤑buy the dip asap



",en,KaulIvory,False,https://twitter.com/KaulIvory/status/1588199786192437248,1,4,1132,Positive,0.9323626756668091
201,1588199783717490689,2022-11-03 16:01:50+00:00,1588199783717490689,"@user @user @user 🔥🔥🔥🔥bit5 going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌all liquidity locked

🤑buy the dip asap



",en,ufyy21355042,False,https://twitter.com/ufyy21355042/status/1588199783717490689,1,13,417,Positive,0.9293361306190491
202,1588199782723493890,2022-11-03 16:01:50+00:00,1588199782723493890,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking returns o…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199782723493890,11,14,13045,Neutral,0.0
203,1588199781565882370,2022-11-03 16:01:49+00:00,1588199781565882370,"@user @user everescrow coin
 
decentralised crypto escrow platform
 
presale live on pinksale 🚀

✅ audit, kyc, and safu 
✅ big marketing
✅ cmc &amp; cg fast list
✅ 5% buy/sell tax 
✅ demo platform ready
 
join our community: 
 
eecarmy presale bnb cryptocurrency",en,mista_brainz,False,https://twitter.com/mista_brainz/status/1588199781565882370,139,383,7635,Neutral,0.0
204,1588199780374573056,2022-11-03 16:01:49+00:00,1588199780374573056,"@user @user ctrl-x ($cut) is now a community-driven, 100% decentralized project.
the new community-owned website, twitter and telegram are live now.

website: 
twitter: 
tg: ",en,lewis62686931,False,https://twitter.com/lewis62686931/status/1588199780374573056,10,10,2415,Positive,0.7819569110870361
205,1588199780320432130,2022-11-03 16:01:49+00:00,1588199780320432130,"@user @user ctrl-x ($cut) is now a community-driven, 100% decentralized project.
the new community-owned website, twitter and telegram are live now.

website: 
twitter: 
tg: ",en,cocos520,False,https://twitter.com/cocos520/status/1588199780320432130,738,53,2025,Positive,0.7819569110870361
206,1588199778470330368,2022-11-03 16:01:49+00:00,1588199778470330368,"@user @user $cut next 1000xgem

website：
twitter：
tg：",en,MQ4NyWKaNH9OaAm,False,https://twitter.com/MQ4NyWKaNH9OaAm/status/1588199778470330368,31,87,1042,Neutral,0.0
207,1588199775198797824,2022-11-03 16:01:48+00:00,1588199775198797824,"rt @user jencoin airdrop on twitter

jen giving away for 1,000.00 participants

💵 get free 100 $jen coin. 

1. 🎯follow us
2. ❤️ret…",en,aldiali7182,False,https://twitter.com/aldiali7182/status/1588199775198797824,8,44,35,Neutral,0.0
208,1588199775094341633,2022-11-03 16:01:48+00:00,1588199775094341633,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking returns…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199775094341633,11,14,13045,Neutral,0.0
209,1588199771822514176,2022-11-03 16:01:47+00:00,1588199771822514176,"don’t underestimate the power of this gem💎 

trusted, transparent team!

🦍 now!! super bullish on this. 

earn xrp just by holding the native token!☄☄☄☄

xrp bsc bscgem bscgemsalert bscgems reward bnb     bnbchain💞💪👍 ",en,Sahar38446343,False,https://twitter.com/Sahar38446343/status/1588199771822514176,39,51,48,Positive,0.9735406041145325
210,1588199770233135104,2022-11-03 16:01:47+00:00,1588199770233135104,"@user @user 🔥🔥🔥🔥bit5 going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌all liquidity locked

🤑buy the dip asap



",en,Maxton51589907,False,https://twitter.com/Maxton51589907/status/1588199770233135104,4,77,3417,Positive,0.9323626756668091
211,1588199768228089867,2022-11-03 16:01:46+00:00,1588199768228089867,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking return…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199768228089867,11,14,13045,Neutral,0.0
212,1588199767670419458,2022-11-03 16:01:46+00:00,1588199767670419458,"rt @user 5 nfts - 48 hours 🚀

- rt like &amp; follow @user

🏆 the first nft tipping competition on the ethereum blockchain

⚽️…",en,jeno_hyuck19,False,https://twitter.com/jeno_hyuck19/status/1588199767670419458,115,4553,28551,Neutral,0.0
213,1588199766634250240,2022-11-03 16:01:46+00:00,1588199766634250240,"rt @user $bnb will hit $1,500-$4,000 next bullrun and there’s nothing you can do to stop it 🔥",en,ffl_sitole,False,https://twitter.com/ffl_sitole/status/1588199766634250240,233,878,8034,Positive,0.8783513903617859
214,1588199765241913344,2022-11-03 16:01:46+00:00,1588199765241913344,"rt @user you can now trade $mgld ⚡ directly on our website through @user tools 📏

 🪙

be gold 💛…",en,Parko_nie,False,https://twitter.com/Parko_nie/status/1588199765241913344,13,137,662,Neutral,0.0
215,1588199761391357953,2022-11-03 16:01:45+00:00,1588199761391357953,"rt @user 🟣 we have successfully closed the presale with 97.50 bnb - almost 2x of soft cap 🟣

pancakeswap launch timing
⏰launch a…",en,farkhan0786,False,https://twitter.com/farkhan0786/status/1588199761391357953,6,39,41,Positive,0.8873031139373779
216,1588199761294684160,2022-11-03 16:01:45+00:00,1588199761294684160,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking returns…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199761294684160,11,14,13045,Neutral,0.0
217,1588199758191284225,2022-11-03 16:01:44+00:00,1588199758191284225,"rt @user 🛡️ @user marsh lp staking on @user

✅ $marsh - $bnb lp
✅ reward marsh
✅ duration: 3 months
✅ nov 3, 6:30 pm utc…",en,carnay04,False,https://twitter.com/carnay04/status/1588199758191284225,91,180,5782,Neutral,0.0
218,1588199757771673600,2022-11-03 16:01:44+00:00,1588199757771673600,"🟩 binance alert

binance - get up to additional 6% cashback this holiday season with binance card!



$bnb bnb @user binance @user $busd",en,365cryptonews,False,https://twitter.com/365cryptonews/status/1588199757771673600,2788,2796,7336,Positive,0.7941746711730957
219,1588199756467122176,2022-11-03 16:01:43+00:00,1588199756467122176,"@user @user $dcu
a golden opportunity in this bear market!

it has all you need!
-vision
-capable team
-supportive community
-safety
-unique utilities that separate us from the rest
🏆dcu is unique!

twitter: @user

eth btc  bnb  dcusmartswap defi crypto financialfreedom",en,Bash51177,False,https://twitter.com/Bash51177/status/1588199756467122176,106,1156,25728,Positive,0.9579486846923828
220,1588199754076389376,2022-11-03 16:01:43+00:00,1588199754076389376,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking returns…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199754076389376,11,14,13045,Neutral,0.0
221,1588199753044873216,2022-11-03 16:01:43+00:00,1588199753044873216,"rt @user to celebrate hashflow being partnership with binance we will be launching a campaign for holder rewards

✅ buy $hft min…",en,OxbubblesBBB,False,https://twitter.com/OxbubblesBBB/status/1588199753044873216,123,3037,12085,Positive,0.6767827272415161
222,1588199752495087617,2022-11-03 16:01:42+00:00,1588199752495087617,"@user @user

fairlaunch at pinksale.audit, 2team kyc, safu, cmc &amp; cg fastrack, 2 cex confirm, big marketing influencer joins tg:



start : 16th nov 2022

fusiondogshib 100xgems bnb fairlaunch fds",en,TR62336885,False,https://twitter.com/TR62336885/status/1588199752495087617,3,1,4986,Neutral,0.0
223,1588199752185032704,2022-11-03 16:01:42+00:00,1588199752185032704,"rt @user get early access to the token with minimum buy 0.3 bnb and get rewards up to 6 $bnb instantly

buy here:
",en,kapankapanwin,False,https://twitter.com/kapankapanwin/status/1588199752185032704,150,4748,24880,Positive,0.6888326406478882
224,1588199752084037632,2022-11-03 16:01:42+00:00,1588199752084037632,"rt @user are you ready for bnb chain's football fiesta?

with over $500k in prizes, you better be!

to celebrate the world cup we're b…",en,nths0807,False,https://twitter.com/nths0807/status/1588199752084037632,96,1054,1209,Positive,0.8936599493026733
225,1588199751983431681,2022-11-03 16:01:42+00:00,1588199751983431681,"@user everescrow coin
 
decentralised crypto escrow platform
 
presale live on pinksale 🚀

✅ audit, kyc, and safu 
✅ big marketing
✅ cmc &amp; cg fast list
✅ 5% buy/sell tax 
✅ demo platform ready
 
join our community: 
 
eecarmy presale bnb cryptocurrency",en,mista_brainz,False,https://twitter.com/mista_brainz/status/1588199751983431681,139,383,7635,Neutral,0.0
226,1588199751635329027,2022-11-03 16:01:42+00:00,1588199751635329027,"rt @user kısa süreli, hızlı etkinlik.🔥
.
1 kişiye 100$! (1860₺)🎁 
.
katılım kuralları; 
.
1️⃣ bu paylaşımı beğen + rt 
.
2️⃣ teleg…",tr,HasanYl35552293,False,https://twitter.com/HasanYl35552293/status/1588199751635329027,35,377,230,Neutral,0.0
227,1588199750633148416,2022-11-03 16:01:42+00:00,1588199750633148416,"rt @user @user football fiesta is going live on 15th nov.
!⚽️🥳 bnb 

to celebrate we are running a 5,000 glory pass nft givea…",en,mia93854,False,https://twitter.com/mia93854/status/1588199750633148416,196,2542,7806,Positive,0.9270327091217041
228,1588199750200721409,2022-11-03 16:01:42+00:00,1588199750200721409,"rt @user 🏆partnership announcement🏆 

we're thrilled to announce the partnership with 
@user - topelevennft is the play-to-ea…",en,RFS51538978,False,https://twitter.com/RFS51538978/status/1588199750200721409,8,619,831,Positive,0.9638816714286804
229,1588199748774658048,2022-11-03 16:01:42+00:00,1588199748774658048,used to spend    bnb    r i lal my uck  ,en,Juliet97830363,False,https://twitter.com/Juliet97830363/status/1588199748774658048,2,26,608,Neutral,0.0
230,1588199747252363266,2022-11-03 16:01:41+00:00,1588199747252363266,"rt @user are you ready for bnb chain's football fiesta?

with over $500k in prizes, you better be!

to celebrate the world cup we're b…",en,Owaisza786,False,https://twitter.com/Owaisza786/status/1588199747252363266,1,44,48,Positive,0.8936599493026733
231,1588199746274877440,2022-11-03 16:01:41+00:00,1588199746274877440,"rt @user it's time for a giveaway for @user and my followers! 

✅to enter:

1️⃣ follow @user  and me @user",en,ridlingeagle49,False,https://twitter.com/ridlingeagle49/status/1588199746274877440,36,1027,1923,Positive,0.7575315833091736
232,1588199745230901249,2022-11-03 16:01:41+00:00,1588199745230901249,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking retur…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199745230901249,11,14,13045,Neutral,0.0
233,1588199744706416643,2022-11-03 16:01:41+00:00,1588199744706416643,metaruffy will make you rich! don't miss this gem 💎💎nftproject metaverse bsc bscgem bnb btc usdt mintingmr nfts nft,en,ctrlz4493,False,https://twitter.com/ctrlz4493/status/1588199744706416643,14,34,5,Positive,0.953035831451416
234,1588199743515201537,2022-11-03 16:01:40+00:00,1588199743515201537,"@user @user 🔥🔥🔥🔥bit5 going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌all liquidity locked

🤑buy the dip asap



",en,Maxton51589907,False,https://twitter.com/Maxton51589907/status/1588199743515201537,4,77,3417,Positive,0.9323626756668091
235,1588199742336819202,2022-11-03 16:01:40+00:00,1588199742336819202,"@user @user @user 🔥🔥🔥🔥bit5 going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌all liquidity locked

🤑buy the dip asap



",en,KaulIvory,False,https://twitter.com/KaulIvory/status/1588199742336819202,1,4,1132,Positive,0.9293361306190491
236,1588199742236135424,2022-11-03 16:01:40+00:00,1588199742236135424,"@user @user $bnb is bullish!
also for the rest, most are in  a good buying price.

better watch out for $doge, it seems elon's has a plan 

nfa",en,kawaeiou,False,https://twitter.com/kawaeiou/status/1588199742236135424,1044,2177,49110,Positive,0.9115834832191467
237,1588199742235967498,2022-11-03 16:01:40+00:00,1588199742235967498,"@user 🎮gamestation 🎮
 gamestation is a multichain gaming launchpad &amp; nft marketplace 
 ✔️40+ ido/nft sales
 ✔️$3m+ in total raised 
 ✔️roi achieved include 50x on ido price
 ✔️games launched include sidus heroes, tank wars zone
 bnb    p2e game polygon
 ",en,cess_oO2,False,https://twitter.com/cess_oO2/status/1588199742235967498,2,101,5598,Neutral,0.0
238,1588199740029734912,2022-11-03 16:01:40+00:00,1588199740029734912,"@user @user eth : 0x72e3d79a7b9e58b206d3b7e8cd16936764f48b60
 bnb : 0x72e3d79a7b9e58b206d3b7e8cd16936764f48b60",it,albert48389448,False,https://twitter.com/albert48389448/status/1588199740029734912,309,3531,24910,Neutral,0.0
239,1588199739941875713,2022-11-03 16:01:39+00:00,1588199739941875713,"rt @user 💎hold sweep and earn sweep💎

🔥8% reflection rewards🔥
▶️decreasing supply

🌍

tg: ",en,SVMS18,False,https://twitter.com/SVMS18/status/1588199739941875713,113,255,6558,Neutral,0.0
240,1588199739727970304,2022-11-03 16:01:39+00:00,1588199739727970304,"rt @user @user football fiesta is going live on 15th nov.
!⚽️🥳 bnb 

to celebrate we are running a 5,000 glory pass nft givea…",en,basone1992,False,https://twitter.com/basone1992/status/1588199739727970304,57,2035,2497,Positive,0.9270327091217041
241,1588199738813431808,2022-11-03 16:01:39+00:00,1588199738813431808,"rt @user 🌟 top-tier metaverse projects on @user 🌟

🔹 @user 
🔹 @user 
🔹 @user 
🔹 @user 
🔹 @user",en,flokiInu15,False,https://twitter.com/flokiInu15/status/1588199738813431808,117,38,4687,Positive,0.6940711140632629
242,1588199738309894144,2022-11-03 16:01:39+00:00,1588199738309894144,"rt @user $ada, $mask, $bnb, $matic, $apt
all charts sent on our free tg!!
alpha calls called on free tg!!
all reversals, big move…",en,luckystarJ111,False,https://twitter.com/luckystarJ111/status/1588199738309894144,29,1959,6305,Positive,0.5882986187934875
243,1588199737659891714,2022-11-03 16:01:39+00:00,1588199737659891714,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking retur…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199737659891714,11,14,13045,Neutral,0.0
244,1588199736334553088,2022-11-03 16:01:39+00:00,1588199736334553088,"rt @user 15 wl + 3 freemints - 48 hours 🤑

- rt like + follow @user

🪖 peaceful soldiers nftgiveaway

nftcommunity nft…",en,albert48389448,False,https://twitter.com/albert48389448/status/1588199736334553088,309,3531,24910,Neutral,0.0
245,1588199736028397569,2022-11-03 16:01:39+00:00,1588199736028397569,"rt @user get early access to the token with minimum buy 0.3 bnb and get rewards up to 6 $bnb instantly

buy here:
",en,BrysonVersteeg,False,https://twitter.com/BrysonVersteeg/status/1588199736028397569,292,4442,20542,Positive,0.6888326406478882
246,1588199735118237696,2022-11-03 16:01:38+00:00,1588199735118237696,"$btc : 20246
$eth : 1540.47
$ada : 0.393328
$sol : 31.16
$bnb : 327.82
$matic : 0.94786
$hive : 0.481154
$pvu : 0.01136398
$zoon : 0.00096103
$slp : 0.00328336
$axs : 8.85",in,CryptoValueBot,False,https://twitter.com/CryptoValueBot/status/1588199735118237696,1074,0,60951,Neutral,0.0
247,1588199734233161730,2022-11-03 16:01:38+00:00,1588199734233161730,"@user pinksale presale link: 





dogecointothemoon  dogecoin btc bnb  binance  airdrop  presale  shiba  babydoge  coin  shib  elon  musk  elonmusk",es,UchenaWisdom1,False,https://twitter.com/UchenaWisdom1/status/1588199734233161730,1,8,154,Neutral,0.0
248,1588199734128578560,2022-11-03 16:01:38+00:00,1588199734128578560,"rt @user get early access to the token with minimum buy 0.3 bnb and get rewards up to 6 $bnb instantly

buy here:
",en,OxbubblesBBB,False,https://twitter.com/OxbubblesBBB/status/1588199734128578560,123,3037,12085,Positive,0.6888326406478882
249,1588199733545209857,2022-11-03 16:01:38+00:00,1588199733545209857,"rt @user again, $ttc was the bnb chain project with the highest bullishness over the past 24 hours.

it is quite uncommon to find…",en,Charlot_tiv,False,https://twitter.com/Charlot_tiv/status/1588199733545209857,12,44,1899,Positive,0.9468306303024292
250,1588199732014448640,2022-11-03 16:01:38+00:00,1588199732014448640,"@user airdrop kanalima katilirmisiniz rica etsem ? 
çekiliş,nft ve yeni cikan projelerin airdroplarini paylaşiyorum. sadece kanalima katilarak sansinizi deneyebilirsiniz. 


airdrop crypto bitcoin    bnb    eth",tr,onursen188,False,https://twitter.com/onursen188/status/1588199732014448640,249,3521,14853,Neutral,0.0
251,1588199732002066434,2022-11-03 16:01:38+00:00,1588199732002066434,"rt @user introducing: battle pass bnb edition ⚡️
feat. first-ever night city kitsune skin

click the link below to find out abou…",en,prajapathy,False,https://twitter.com/prajapathy/status/1588199732002066434,13,206,1870,Neutral,0.0
252,1588199731217707008,2022-11-03 16:01:37+00:00,1588199731217707008,"rt @user vote for the greatest of all time

bnb nfts worldcup2022 bra brazilfantoken",en,Mahbub2rayhan,False,https://twitter.com/Mahbub2rayhan/status/1588199731217707008,4,114,184,Neutral,0.0
253,1588199730982490114,2022-11-03 16:01:37+00:00,1588199730982490114,"rt @user are you ready for bnb chain's football fiesta?

with over $500k in prizes, you better be!

to celebrate the world cup we're b…",en,adani1111,False,https://twitter.com/adani1111/status/1588199730982490114,78,1280,2546,Positive,0.8936599493026733
254,1588199729946537984,2022-11-03 16:01:37+00:00,1588199729946537984,"rt @user hashflow $hft will launching on binance   

✅ buy now $hft on pancakeswap min 0.3 $bnb
get rewards 2 $bnb instantly

🔥sma…",en,jesusblessmewin,False,https://twitter.com/jesusblessmewin/status/1588199729946537984,522,3499,6214,Positive,0.5234140753746033
255,1588199728986079234,2022-11-03 16:01:37+00:00,1588199728986079234,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking retur…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199728986079234,11,14,13045,Neutral,0.0
256,1588199726297423877,2022-11-03 16:01:36+00:00,1588199726297423877,"rt @user within the metaverse, the p2e  model is an open economy that allows people to generate real revenue 💵while gaming 🎮

h…",en,Muhamma55049987,False,https://twitter.com/Muhamma55049987/status/1588199726297423877,1,37,10,Neutral,0.0
257,1588199726255673345,2022-11-03 16:01:36+00:00,1588199726255673345,"rt @user $1400 in $bnb 10 winners!
      
to win:                                          
1. follow me
2. like and retweet  
3.…",en,AmineKbidi,False,https://twitter.com/AmineKbidi/status/1588199726255673345,6,111,67,Positive,0.726686954498291
258,1588199725764726785,2022-11-03 16:01:36+00:00,1588199725764726785,"@user @user 🔥🔥🔥🔥bit5 going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌all liquidity locked

🤑buy the dip asap



",en,ufyy21355042,False,https://twitter.com/ufyy21355042/status/1588199725764726785,1,13,417,Positive,0.9323626756668091
259,1588199725408346121,2022-11-03 16:01:36+00:00,1588199725408346121,"good morning! what's everybody looking forward to this weekend?

kto $kto lbow shib xrp btc ada solana bnb doge eth  bitcoin cro avax 100xgem 1000xgem ethereum nft nftgiveaway ",en,Crypt0Miggie,False,https://twitter.com/Crypt0Miggie/status/1588199725408346121,127,541,3512,Positive,0.8369652628898621
260,1588199724511039488,2022-11-03 16:01:36+00:00,1588199724511039488,"rt @user hashflow $hft will launching on binance   

✅ buy now $hft on pancakeswap min 0.3 $bnb
get rewards 2 $bnb instantly

🔥sma…",en,NOV_BIGWIN_2022,False,https://twitter.com/NOV_BIGWIN_2022/status/1588199724511039488,71,3511,18797,Positive,0.5234140753746033
261,1588199722887544832,2022-11-03 16:01:35+00:00,1588199722887544832,"@user everescrow coin
 
decentralised crypto escrow platform
 
presale live on pinksale 🚀

✅ audit, kyc, and safu 
✅ big marketing
✅ cmc &amp; cg fast list
✅ 5% buy/sell tax 
✅ demo platform ready
 
join our community: 
 
eecarmy presale bnb cryptocurrency",en,mista_brainz,False,https://twitter.com/mista_brainz/status/1588199722887544832,139,383,7635,Neutral,0.0
262,1588199721021345792,2022-11-03 16:01:35+00:00,1588199721021345792,"rt @user you can now trade $mgld ⚡ directly on our website through @user tools 📏

 🪙

be gold 💛…",en,Q_osmarNFT,False,https://twitter.com/Q_osmarNFT/status/1588199721021345792,12,132,571,Neutral,0.0
263,1588199720429797376,2022-11-03 16:01:35+00:00,1588199720429797376,"rt @user @user ✅risingsuncoin - massive reflections on each transaction.

✅shadowdescendants - massive staking retur…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199720429797376,11,14,13045,Neutral,0.0
264,1588199719708536832,2022-11-03 16:01:35+00:00,1588199719708536832,"rt @user are you ready for bnb chain's football fiesta?

with over $500k in prizes, you better be!

to celebrate the world cup we're b…",en,Zarnawkhi,False,https://twitter.com/Zarnawkhi/status/1588199719708536832,7,287,278,Positive,0.8936599493026733
265,1588199719423156224,2022-11-03 16:01:35+00:00,1588199719423156224,@user beeping,en,ismeroilly,False,https://twitter.com/ismeroilly/status/1588199719423156224,26,24,6,Neutral,0.0
