id,created_at,author_id,text,lang,username,verified,url,followers_count,following_count,tweet_count
1588199823181631488,2022-11-03 16:01:59+00:00,1588199823181631488,"RT @BNBCHAIN: Are you ready for BNB Chain's Football Fiesta?

With over $500k in prizes, you better be!

To celebrate the World Cup we're b…",en,nguyent35952808,False,https://twitter.com/nguyent35952808/status/1588199823181631488,84,1189,1290
1588199822657740804,2022-11-03 16:01:59+00:00,1588199822657740804,"RT @MetallurgyGold: You can now trade $MGLD ⚡ directly on our website through @CoinBraincom tools 📏

https://t.co/GkXs1bZCu6 🪙

Be #GOLD 💛…",en,Pecomisg456,False,https://twitter.com/Pecomisg456/status/1588199822657740804,11,136,640
1588199822569476097,2022-11-03 16:01:59+00:00,1588199822569476097,"RT @yaoecabrera: Shill me the next gem x100 💎🔥🚀 

#BSCGems #100xgem #BNB  #ETH #SOL #BTC  #DeFi #NFT #Metaverse #altcoinsignal #cryptocurre…",en,gilbertrgormmo,False,https://twitter.com/gilbertrgormmo/status/1588199822569476097,1,5,35
1588199822519021568,2022-11-03 16:01:59+00:00,1588199822519021568,"@TwitDogecoin @elonmusk @cz_binance @Nichola69811611 @MAQUINA_D_FUEG0 @MulryanKurland

 #DOGE #TWDoge #twitdoge #ELONMUSK #BNB",qme,TranSonDinh2703,False,https://twitter.com/TranSonDinh2703/status/1588199822519021568,0,30,5
1588199820648452096,2022-11-03 16:01:59+00:00,1588199820648452096,"RT @CryptoL45321116: 🔥🔥Mint #shadowdecendants now and be a part of the massive $50,000 USD giveaway💰💰.

👉https://t.co/WQiPhtJ0xO

#risingsu…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199820648452096,11,14,13045
1588199817981091841,2022-11-03 16:01:58+00:00,1588199817981091841,"RT @FreakeggNFT: @tedcruz @RoboSquidToken Have 2 Utilities
Game P2E🎰🎰🎰
Staking Pool💲💲💲
CMC incoming🤩🤩🤩

JOIN US NOW
🐳🐳🐳

#gamep2e #BSCGems…",en,mooning1213,False,https://twitter.com/mooning1213/status/1588199817981091841,1152,2462,27479
1588199813379756033,2022-11-03 16:01:57+00:00,1588199813379756033,"@kucoincom - Almost +510k holders ✅ 
- Fully community-driven token ✅ 
- Many use cases ✅ 
- Passive Income Technology ✅ 
- The safest smart contract ✅ 
 #Buy #pitbultoken #pitbullarmy #PitbullCrew #PIT #BSCGems #Bitcoin #BTC #BNB #HODL",en,gkhan_bz,False,https://twitter.com/gkhan_bz/status/1588199813379756033,141,518,7713
1588199813211881473,2022-11-03 16:01:57+00:00,1588199813211881473,RT @2Maclaine: @AltCryptoGems #ShadowDescendants #RISINGSUNCOIN @RisingSunCoin #Bitcoin #BNB #cryptocurrency #DeFiProject #dogecoin #ETHERE…,qme,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199813211881473,11,14,13045
1588199813102948358,2022-11-03 16:01:57+00:00,1588199813102948358,"@BillaBall3 @1goonrich @SnoopDogg $DCU
A golden opportunity in this bear market!

It has all you need!
-Vision
-Capable Team
-Supportive Community
-Safety
-Unique Utilities that separate us from the rest
🏆#DCU is unique!

Twitter: @DCUsmartswap

#ETH #BTC  #BNB  #DCUsmartswap #Defi #Crypto #FinancialFreedom",en,Bash51177,False,https://twitter.com/Bash51177/status/1588199813102948358,106,1156,25728
1588199812855468032,2022-11-03 16:01:57+00:00,1588199812855468032,"@seth_fin @Washigorira @TechDev_52 @intocryptoverse @KevinSvenson_ @el_crypto_prof @StockmoneyL @TATrader_Alan @thescalpingpro @CryptoNoob_1 @TheRealPlanC 🎮#GameStation 🎮

GameStation is a multichain gaming launchpad &amp; NFT marketplace 
✔️40+ IDO/NFT sales
✔️$3m+ in total raised 
✔️ROI achieved include 50X on IDO price
✔️Games lanched include Sidus Heroes,Tank Wars Zone &amp; Afyn
#BNB   #P2E #Game #Polygon

https://t.co/eHcToevj7o",en,As25542905,False,https://twitter.com/As25542905/status/1588199812855468032,0,3,1538
1588199812260065285,2022-11-03 16:01:57+00:00,1588199812260065285,"RT @bsc_daily: 🎉 @BabyDogeCoin Released @tradingview Chart Features🔥

#BABYDOGE - the newest decentralized swap on Binance Smart Chain, wit…",en,arun_es15,False,https://twitter.com/arun_es15/status/1588199812260065285,1573,4980,10360
1588199811790036993,2022-11-03 16:01:57+00:00,1588199811790036993,"RT @edrop_token: 10,000,000 $EDROP SENT ✅
10,000,000 $EDROP SENT ✅
10,000,000 $EDROP SENT ✅
10,000,000 $EDROP SENT ✅

Participate in #Airdr…",fr,HipsterXNapster,False,https://twitter.com/HipsterXNapster/status/1588199811790036993,116,525,988
1588199810821083137,2022-11-03 16:01:56+00:00,1588199810821083137,"#catnews #crypto #tech BNB Chain cools off after 24% surge, but strong fundamentals could back the next BNB rally - https://t.co/TZAT8IJPeT https://t.co/o5nXR4EPxc",en,DerekTMcKinney,False,https://twitter.com/DerekTMcKinney/status/1588199810821083137,10405,691,324172
1588199808862670849,2022-11-03 16:01:56+00:00,1588199808862670849,"@BNB_Communiity 🔥Zombie Runner 🧟

PINKSALE FL live✅ https://t.co/ShJZQ4MhhE

✅P2E INFINITE RUNNER GAME🎮 
✅STAKING⚰️
✅3% BUY AND SELL TAX💸
✅SAFU/KYC/AUDIT✅

#BSC #DEFI #GEMS #1000X #ZOMBIE

TG: https://t.co/UPAeEQGdre
Website: https://t.co/DRkJ5jnwsR 9527",en,JessicaIam2,False,https://twitter.com/JessicaIam2/status/1588199808862670849,4,12,3235
1588199806429708288,2022-11-03 16:01:55+00:00,1588199806429708288,RT @2Maclaine: @cryptojack #ShadowDescendants #RISINGSUNCOIN @RisingSunCoin #BNB #Bitcoin #cryptocurrency #DeFiProject #dogecoin #ELONMUSK…,qme,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199806429708288,11,14,13045
1588199806085775361,2022-11-03 16:01:55+00:00,1588199806085775361,"@allgiveawaysda1 @APTOOLSapt EverEscrow Coin
 
Decentralised Crypto Escrow Platform
 
Presale live on Pinksale 🚀

✅ Audit, KYC, and SAFU 
✅ Big Marketing
✅ CMC &amp; CG fast list
✅ 5% Buy/Sell Tax 
✅ Demo platform ready
 
Join our community: https://t.co/3dDt9BOvEm
 
#EECarmy #presale #bnb #cryptocurrency",en,mista_brainz,False,https://twitter.com/mista_brainz/status/1588199806085775361,139,383,7635
1588199805699883012,2022-11-03 16:01:55+00:00,1588199805699883012,"@CryptoGodJohn 🎮GameStation 🎮
 GameStation is a multichain gaming launchpad &amp; NFT marketplace 
 ✔️40+ IDO/NFT sales
 ✔️$3m+ in total raised 
 ✔️ROI achieved include 50X on IDO price
 ✔️Games launched include Sidus Heroes, Tank Wars Zone
 #BNB    #P2E #Game #Polygon
 https://t.co/eoD5mHnmMY",en,cess_oO2,False,https://twitter.com/cess_oO2/status/1588199805699883012,2,101,5598
1588199805226045440,2022-11-03 16:01:55+00:00,1588199805226045440,"@tonobuwono @edrop_token 🔥🔥🔥🔥Bit5 Going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌All liquidity locked

🤑Buy the dip ASAP

https://t.co/uFzfvtEX7J

https://t.co/uJ9ylikfKz",en,Maxton51589907,False,https://twitter.com/Maxton51589907/status/1588199805226045440,4,77,3417
1588199803712073728,2022-11-03 16:01:55+00:00,1588199803712073728,"RT @Samira_cryptoo: 🏅Crypto investor and gamers unite with P2E gaming and actual in game NFT use case $PULI
💰💰💰

https://t.co/unSZZ6EVMw
❤️…",en,behnamzare1998,False,https://twitter.com/behnamzare1998/status/1588199803712073728,30,127,5018
1588199803368140801,2022-11-03 16:01:55+00:00,1588199803368140801,"RT @BNBCHAIN: Are you ready for BNB Chain's Football Fiesta?

With over $500k in prizes, you better be!

To celebrate the World Cup we're b…",en,ethw_moon,False,https://twitter.com/ethw_moon/status/1588199803368140801,144,592,448
1588199802910560257,2022-11-03 16:01:54+00:00,1588199802910560257,"RT @TTC_Reports: #TechTrees is rank no. 2 on #CMCCommunity ranking 👏

Congrats and thank you everyone for your
amazing support and engageme…",en,JonathanZangwi2,False,https://twitter.com/JonathanZangwi2/status/1588199802910560257,42,0,412
1588199799102312452,2022-11-03 16:01:54+00:00,1588199799102312452,"RT @magpiexyz_io: @BNBCHAIN Football Fiesta is going live on 15th Nov.
!⚽️🥳 #BNB 

To celebrate we are running a 5,000 Glory Pass NFT givea…",en,roserinto22318,False,https://twitter.com/roserinto22318/status/1588199799102312452,3,261,376
1588199797172805632,2022-11-03 16:01:53+00:00,1588199797172805632,"@business $DCU
A golden opportunity in this bear market!

It has all you need!
-Vision
-Capable Team
-Supportive Community
-Safety
-Unique Utilities that separate us from the rest
🏆#DCU is unique!

Twitter: @DCUsmartswap

#ETH #BTC  #BNB  #DCUsmartswap #Defi #Crypto #FinancialFreedom",en,brafcelet,False,https://twitter.com/brafcelet/status/1588199797172805632,1,20,5247
1588199796523040768,2022-11-03 16:01:53+00:00,1588199796523040768,"RT @NFTHolding: 5 #NFTs - 48 HOURS 🚀

- RT Like &amp; Follow @nftcup2022

🏆 The first #NFT tipping competition on the #Ethereum #blockchain

⚽️…",en,11O5fm,False,https://twitter.com/11O5fm/status/1588199796523040768,397,693,11125
1588199794270670849,2022-11-03 16:01:52+00:00,1588199794270670849,"RT @FreakeggNFT: @Huy1359_CS @RoboSquidToken Have 2 Utilities
Game P2E🎰🎰🎰
Staking Pool💲💲💲
CMC incoming🤩🤩🤩

JOIN US NOW
🐳🐳🐳

#gamep2e #BSCGe…",en,mooning1213,False,https://twitter.com/mooning1213/status/1588199794270670849,1152,2462,27479
1588199793636954112,2022-11-03 16:01:52+00:00,1588199793636954112,"RT @BNB_Communiity: You’ll receive 0.125 $BNB ($40)🎉

500 $BNB For the first 4000 people who follow &amp; Retweet this 

✅Retweet Pinned &amp; Comm…",en,Deepakdhakad88,False,https://twitter.com/Deepakdhakad88/status/1588199793636954112,23,36,197
1588199793591029764,2022-11-03 16:01:52+00:00,1588199793591029764,"@edualfaromentor @AIBCsummit @Jamyies @TheMoonCarl @Bitboy_Crypto @IvanOnTech @elonmusk @andreswifitv 🎮#GameStation 🎮

GameStation is a multichain gaming launchpad &amp; NFT marketplace 
✔️40+ IDO/NFT sales
✔️$3m+ in total raised 
✔️ROI achieved include 50X on IDO price
✔️Games lanched include Sidus Heroes,Tank Wars Zone &amp; Afyn
#BNB   #P2E #Game #Polygon

https://t.co/eHcToevj7o",en,As25542905,False,https://twitter.com/As25542905/status/1588199793591029764,0,3,1538
1588199792882380800,2022-11-03 16:01:52+00:00,1588199792882380800,"@BNB_Communiity 🔥Zombie Runner 🧟

PINKSALE FL live✅ https://t.co/NgYtZdcHLV

✅P2E INFINITE RUNNER GAME🎮 
✅STAKING⚰️
✅3% BUY AND SELL TAX💸
✅SAFU/KYC/AUDIT✅

#BSC #DEFI #GEMS #1000X #ZOMBIE

TG: https://t.co/KeGP3nfukp
Website: https://t.co/dSTE3XVnME
#10687",en,mida26k,False,https://twitter.com/mida26k/status/1588199792882380800,1,4,2892
1588199790395150336,2022-11-03 16:01:52+00:00,1588199790395150336,"RT @RisingSuNCOin67: @NftAphrodite ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking return…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199790395150336,11,14,13045
1588199786796253184,2022-11-03 16:01:51+00:00,1588199786796253184,"RT @BNBCHAIN: Are you ready for BNB Chain's Football Fiesta?

With over $500k in prizes, you better be!

To celebrate the World Cup we're b…",en,Titterscan_NNS,False,https://twitter.com/Titterscan_NNS/status/1588199786796253184,141,362,94
1588199786439921664,2022-11-03 16:01:51+00:00,1588199786439921664,"RT @devanwonders: OK @angeldusthq frens
Anyone interested in a free mint NFT souvenir ... 
drop me your 0X BNB addy ASAP for WL spot on a t…",en,BanlatJonas,False,https://twitter.com/BanlatJonas/status/1588199786439921664,152,283,5807
1588199786192437248,2022-11-03 16:01:51+00:00,1588199786192437248,"@WlZARDNFT @PresaleWorld 🔥🔥🔥🔥Bit5 Going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌All liquidity locked

🤑Buy the dip ASAP

https://t.co/9X80IaHKug

https://t.co/pfaADp0JS8",en,KaulIvory,False,https://twitter.com/KaulIvory/status/1588199786192437248,1,4,1132
1588199783717490689,2022-11-03 16:01:50+00:00,1588199783717490689,"@spacefeudalist @BobMurphyEcon @elonmusk 🔥🔥🔥🔥Bit5 Going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌All liquidity locked

🤑Buy the dip ASAP

https://t.co/XM4rRVBgik

https://t.co/BL9OXvWZwM",en,ufyy21355042,False,https://twitter.com/ufyy21355042/status/1588199783717490689,1,13,417
1588199782723493890,2022-11-03 16:01:50+00:00,1588199782723493890,"RT @RisingSuNCOin67: @aquagimmy ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking returns o…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199782723493890,11,14,13045
1588199781565882370,2022-11-03 16:01:49+00:00,1588199781565882370,"@patty_fi @WLSFOL EverEscrow Coin
 
Decentralised Crypto Escrow Platform
 
Presale live on Pinksale 🚀

✅ Audit, KYC, and SAFU 
✅ Big Marketing
✅ CMC &amp; CG fast list
✅ 5% Buy/Sell Tax 
✅ Demo platform ready
 
Join our community: https://t.co/3dDt9BOvEm
 
#EECarmy #presale #bnb #cryptocurrency",en,mista_brainz,False,https://twitter.com/mista_brainz/status/1588199781565882370,139,383,7635
1588199780374573056,2022-11-03 16:01:49+00:00,1588199780374573056,"@bull_bnb @stablekwon Ctrl-X ($CUT) is now a community-driven, 100% decentralized project.
The new community-owned website, Twitter and telegram are live now.

Website: https://t.co/zJzu5qBiNs
Twitter: https://t.co/GszmH2fpRH
TG: https://t.co/vTMNjwXHJy",en,lewis62686931,False,https://twitter.com/lewis62686931/status/1588199780374573056,10,10,2415
1588199780320432130,2022-11-03 16:01:49+00:00,1588199780320432130,"@bull_bnb @stablekwon Ctrl-X ($CUT) is now a community-driven, 100% decentralized project.
The new community-owned website, Twitter and telegram are live now.

Website: https://t.co/qgntW5YLnt
Twitter: https://t.co/ZjMa5tNYhg
TG: https://t.co/L9CQ0sIzie",en,cocos520,False,https://twitter.com/cocos520/status/1588199780320432130,738,53,2025
1588199778470330368,2022-11-03 16:01:49+00:00,1588199778470330368,"@bull_bnb @stablekwon $CUT next #1000xgem

Website：https://t.co/xzufBb1djM
Twitter：https://t.co/B96qIoXw8A
TG：https://t.co/HCnUajh1kY",en,MQ4NyWKaNH9OaAm,False,https://twitter.com/MQ4NyWKaNH9OaAm/status/1588199778470330368,31,87,1042
1588199775198797824,2022-11-03 16:01:48+00:00,1588199775198797824,"RT @Thejencoin: #Jencoin Airdrop on Twitter

#Jen giving away For 1,000.00 Participants

💵 Get Free 100 $Jen Coin. 

1. 🎯Follow Us
2. ❤️Ret…",en,aldiali7182,False,https://twitter.com/aldiali7182/status/1588199775198797824,8,44,35
1588199775094341633,2022-11-03 16:01:48+00:00,1588199775094341633,"RT @RisingSuNCOin67: @AlanzhaNft ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking returns…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199775094341633,11,14,13045
1588199771822514176,2022-11-03 16:01:47+00:00,1588199771822514176,"Don’t underestimate the power of this gem💎 

Trusted, transparent team!

🦍 now!! SUPER BULLISH ON THIS. 

Earn XRP just by holding the native token!☄☄☄☄

#XRP #BSC #BSCGem #BSCGemsAlert #BSCGems #Reward #BNB     #BNBChain💞💪👍 https://t.co/oUIPzgfvxL",en,Sahar38446343,False,https://twitter.com/Sahar38446343/status/1588199771822514176,39,51,48
1588199770233135104,2022-11-03 16:01:47+00:00,1588199770233135104,"@dkq60647927 @edrop_token 🔥🔥🔥🔥Bit5 Going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌All liquidity locked

🤑Buy the dip ASAP

https://t.co/uFzfvtFuXh

https://t.co/uJ9ylikNA7",en,Maxton51589907,False,https://twitter.com/Maxton51589907/status/1588199770233135104,4,77,3417
1588199768228089867,2022-11-03 16:01:46+00:00,1588199768228089867,"RT @RisingSuNCOin67: @SkurpySocial ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking return…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199768228089867,11,14,13045
1588199767670419458,2022-11-03 16:01:46+00:00,1588199767670419458,"RT @NFTHolding: 5 #NFTs - 48 HOURS 🚀

- RT Like &amp; Follow @nftcup2022

🏆 The first #NFT tipping competition on the #Ethereum #blockchain

⚽️…",en,jeno_hyuck19,False,https://twitter.com/jeno_hyuck19/status/1588199767670419458,115,4553,28551
1588199766634250240,2022-11-03 16:01:46+00:00,1588199766634250240,"RT @OfficialTravlad: $BNB will hit $1,500-$4,000 next bullrun and there’s nothing you can do to stop it 🔥",en,ffl_sitole,False,https://twitter.com/ffl_sitole/status/1588199766634250240,233,878,8034
1588199765241913344,2022-11-03 16:01:46+00:00,1588199765241913344,"RT @MetallurgyGold: You can now trade $MGLD ⚡ directly on our website through @CoinBraincom tools 📏

https://t.co/GkXs1bZCu6 🪙

Be #GOLD 💛…",en,Parko_nie,False,https://twitter.com/Parko_nie/status/1588199765241913344,13,137,662
1588199761391357953,2022-11-03 16:01:45+00:00,1588199761391357953,"RT @everescrowcoin: 🟣 We have successfully closed the presale with 97.50 BNB - Almost 2x of Soft Cap 🟣

Pancakeswap Launch Timing
⏰Launch a…",en,farkhan0786,False,https://twitter.com/farkhan0786/status/1588199761391357953,6,39,41
1588199761294684160,2022-11-03 16:01:45+00:00,1588199761294684160,"RT @RisingSuNCOin67: @JackieNFT4 ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking returns…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199761294684160,11,14,13045
1588199758191284225,2022-11-03 16:01:44+00:00,1588199758191284225,"RT @FLS_News_1: 🛡️ @Unmarshal #MARSH LP Staking On @BNBCHAIN!

✅ $MARSH - $BNB LP
✅ Reward MARSH
✅ Duration: 3 months
✅ Nov 3, 6:30 PM UTC…",en,carnay04,False,https://twitter.com/carnay04/status/1588199758191284225,91,180,5782
1588199757771673600,2022-11-03 16:01:44+00:00,1588199757771673600,"🟩 BINANCE ALERT

Binance - Get Up to Additional 6% Cashback this Holiday Season with Binance Card!

https://t.co/wB1XT5G5fA

$BNB #BNB @binance #binance @cz_binance $BUSD",en,365cryptonews,False,https://twitter.com/365cryptonews/status/1588199757771673600,2788,2796,7336
1588199756467122176,2022-11-03 16:01:43+00:00,1588199756467122176,"@Jindochain1 @1goonrich $DCU
A golden opportunity in this bear market!

It has all you need!
-Vision
-Capable Team
-Supportive Community
-Safety
-Unique Utilities that separate us from the rest
🏆#DCU is unique!

Twitter: @DCUsmartswap

#ETH #BTC  #BNB  #DCUsmartswap #Defi #Crypto #FinancialFreedom",en,Bash51177,False,https://twitter.com/Bash51177/status/1588199756467122176,106,1156,25728
1588199754076389376,2022-11-03 16:01:43+00:00,1588199754076389376,"RT @RisingSuNCOin67: @BirdieNFT1 ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking returns…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199754076389376,11,14,13045
1588199753044873216,2022-11-03 16:01:43+00:00,1588199753044873216,"RT @hashflowteam: To celebrate #Hashflow being partnership with #Binance we will be launching a campaign for holder rewards

✅ Buy $HFT min…",en,OxbubblesBBB,False,https://twitter.com/OxbubblesBBB/status/1588199753044873216,123,3037,12085
1588199752495087617,2022-11-03 16:01:42+00:00,1588199752495087617,"@dux_cripto @FusionDogshib

Fairlaunch at Pinksale.Audit, 2Team KYC, SAFU, CMC &amp; CG Fastrack, 2 Cex confirm, big marketing influencer joins TG:
https://t.co/eWrPh2bL10
https://t.co/Xo0SoMWeUe

Start : 16th Nov 2022

#FusionDogShib #100xGems #BNB #Fairlaunch #FDS",en,TR62336885,False,https://twitter.com/TR62336885/status/1588199752495087617,3,1,4986
1588199752185032704,2022-11-03 16:01:42+00:00,1588199752185032704,"RT @hashflowteam: Get early access to the token with minimum buy 0.3 BNB and get rewards up to 6 $BNB instantly

Buy here:
https://t.co/IVP…",en,kapankapanwin,False,https://twitter.com/kapankapanwin/status/1588199752185032704,150,4748,24880
1588199752084037632,2022-11-03 16:01:42+00:00,1588199752084037632,"RT @BNBCHAIN: Are you ready for BNB Chain's Football Fiesta?

With over $500k in prizes, you better be!

To celebrate the World Cup we're b…",en,nths0807,False,https://twitter.com/nths0807/status/1588199752084037632,96,1054,1209
1588199751983431681,2022-11-03 16:01:42+00:00,1588199751983431681,"@SolPixelSociety EverEscrow Coin
 
Decentralised Crypto Escrow Platform
 
Presale live on Pinksale 🚀

✅ Audit, KYC, and SAFU 
✅ Big Marketing
✅ CMC &amp; CG fast list
✅ 5% Buy/Sell Tax 
✅ Demo platform ready
 
Join our community: https://t.co/3dDt9BOvEm
 
#EECarmy #presale #bnb #cryptocurrency",en,mista_brainz,False,https://twitter.com/mista_brainz/status/1588199751983431681,139,383,7635
1588199751635329027,2022-11-03 16:01:42+00:00,1588199751635329027,"RT @kriptojoker1: Kısa süreli, hızlı etkinlik.🔥
.
1 Kişiye 100$! (1860₺)🎁 
.
Katılım kuralları; 
.
1️⃣ bu paylaşımı beğen + RT 
.
2️⃣ Teleg…",tr,HasanYl35552293,False,https://twitter.com/HasanYl35552293/status/1588199751635329027,35,377,230
1588199750633148416,2022-11-03 16:01:42+00:00,1588199750633148416,"RT @magpiexyz_io: @BNBCHAIN Football Fiesta is going live on 15th Nov.
!⚽️🥳 #BNB 

To celebrate we are running a 5,000 Glory Pass NFT givea…",en,mia93854,False,https://twitter.com/mia93854/status/1588199750633148416,196,2542,7806
1588199750200721409,2022-11-03 16:01:42+00:00,1588199750200721409,"RT @gamefi_to: 🏆PARTNERSHIP ANNOUNCEMENT🏆 

We're thrilled to announce the partnership with 
@TopElevenNFT - TopElevenNFT is the play-to-ea…",en,RFS51538978,False,https://twitter.com/RFS51538978/status/1588199750200721409,8,619,831
1588199748774658048,2022-11-03 16:01:42+00:00,1588199748774658048,used to spend    #bnb    R I Lal my uck  https://t.co/dpBRlCv5nc,en,Juliet97830363,False,https://twitter.com/Juliet97830363/status/1588199748774658048,2,26,608
1588199747252363266,2022-11-03 16:01:41+00:00,1588199747252363266,"RT @BNBCHAIN: Are you ready for BNB Chain's Football Fiesta?

With over $500k in prizes, you better be!

To celebrate the World Cup we're b…",en,Owaisza786,False,https://twitter.com/Owaisza786/status/1588199747252363266,1,44,48
1588199746274877440,2022-11-03 16:01:41+00:00,1588199746274877440,"RT @gandalfcryptto: It's time for a #Giveaway for @BoredMemesAi and my followers! 

✅To enter:

1️⃣ Follow @BoredMemesAi  and me @gandalfcr…",en,ridlingeagle49,False,https://twitter.com/ridlingeagle49/status/1588199746274877440,36,1027,1923
1588199745230901249,2022-11-03 16:01:41+00:00,1588199745230901249,"RT @RisingSuNCOin67: @samurai_promo ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking retur…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199745230901249,11,14,13045
1588199744706416643,2022-11-03 16:01:41+00:00,1588199744706416643,#MetaRuffy will make you rich! Don't miss this gem 💎💎#NFTProject #Metaverse #BSC #BSCGem #BNB #BTC #USDT #Minting#MR #NFTs #NFT,en,ctrlz4493,False,https://twitter.com/ctrlz4493/status/1588199744706416643,14,34,5
1588199743515201537,2022-11-03 16:01:40+00:00,1588199743515201537,"@NgopiDong4 @edrop_token 🔥🔥🔥🔥Bit5 Going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌All liquidity locked

🤑Buy the dip ASAP

https://t.co/uFzfvtEX7J

https://t.co/uJ9ylikfKz",en,Maxton51589907,False,https://twitter.com/Maxton51589907/status/1588199743515201537,4,77,3417
1588199742336819202,2022-11-03 16:01:40+00:00,1588199742336819202,"@Digital_Diary1 @Dappadofficial @deviumofficial 🔥🔥🔥🔥Bit5 Going to the moon🔥🔥🔥🔥

🚀100% tokens in liquidity
👌All liquidity locked

🤑Buy the dip ASAP

https://t.co/9X80IaHKug

https://t.co/pfaADp0JS8",en,KaulIvory,False,https://twitter.com/KaulIvory/status/1588199742336819202,1,4,1132
1588199742236135424,2022-11-03 16:01:40+00:00,1588199742236135424,"@UnidefTimes @AbdollahYadegar $BNB is bullish!
Also for the rest, most are in  a good buying price.

Better watch out for $DOGE, it seems Elon's has a plan 

NFA",en,kawaeiou,False,https://twitter.com/kawaeiou/status/1588199742236135424,1044,2177,49110
1588199742235967498,2022-11-03 16:01:40+00:00,1588199742235967498,"@CryptoGodJohn 🎮GameStation 🎮
 GameStation is a multichain gaming launchpad &amp; NFT marketplace 
 ✔️40+ IDO/NFT sales
 ✔️$3m+ in total raised 
 ✔️ROI achieved include 50X on IDO price
 ✔️Games launched include Sidus Heroes, Tank Wars Zone
 #BNB    #P2E #Game #Polygon
 https://t.co/eoD5mHnmMY",en,cess_oO2,False,https://twitter.com/cess_oO2/status/1588199742235967498,2,101,5598
1588199740029734912,2022-11-03 16:01:40+00:00,1588199740029734912,"@NFTHolding @psoldiers_nft ETH : 0x72E3D79A7B9E58B206d3B7e8Cd16936764f48b60
 BNB : 0x72E3D79A7B9E58B206d3B7e8Cd16936764f48b60",it,albert48389448,False,https://twitter.com/albert48389448/status/1588199740029734912,309,3531,24910
1588199739941875713,2022-11-03 16:01:39+00:00,1588199739941875713,"RT @sweeepnft: 💎Hold Sweep And Earn Sweep💎

🔥8% Reflection Rewards🔥
▶️Decreasing supply

🌍https://t.co/T43zX8F8xq🌍

TG: https://t.co/HF33QU…",en,SVMS18,False,https://twitter.com/SVMS18/status/1588199739941875713,113,255,6558
1588199739727970304,2022-11-03 16:01:39+00:00,1588199739727970304,"RT @magpiexyz_io: @BNBCHAIN Football Fiesta is going live on 15th Nov.
!⚽️🥳 #BNB 

To celebrate we are running a 5,000 Glory Pass NFT givea…",en,basone1992,False,https://twitter.com/basone1992/status/1588199739727970304,57,2035,2497
1588199738813431808,2022-11-03 16:01:39+00:00,1588199738813431808,"RT @bengbengp2e: 🌟 TOP-TIER METAVERSE PROJECTS ON @BNBCHAIN 🌟

🔹 @RACA_3 
🔹 @BabyDogeCoin 
🔹 @MOBOX_Official 
🔹 @binary_x 
🔹 @Everdome_io…",en,flokiInu15,False,https://twitter.com/flokiInu15/status/1588199738813431808,117,38,4687
1588199738309894144,2022-11-03 16:01:39+00:00,1588199738309894144,"RT @TheGyroCrypto: $ADA, $MASK, $BNB, $MATIC, $APT
All charts sent on our FREE TG!!
Alpha calls called on FREE TG!!
All reversals, big move…",en,luckystarJ111,False,https://twitter.com/luckystarJ111/status/1588199738309894144,29,1959,6305
1588199737659891714,2022-11-03 16:01:39+00:00,1588199737659891714,"RT @RisingSuNCOin67: @CryptoAltGems ✅#RisingSunCoin - Massive reflections on each transaction.

✅#ShadowDescendants - Massive Staking retur…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199737659891714,11,14,13045
1588199736334553088,2022-11-03 16:01:39+00:00,1588199736334553088,"RT @NFTHolding: 15 #WL + 3 #FreeMints - 48 HOURS 🤑

- RT Like + Follow @psoldiers_nft

🪖 Peaceful Soldiers #NFTGiveaway

#nftcommunity #NFT…",en,albert48389448,False,https://twitter.com/albert48389448/status/1588199736334553088,309,3531,24910
1588199736028397569,2022-11-03 16:01:39+00:00,1588199736028397569,"RT @hashflowteam: Get early access to the token with minimum buy 0.3 BNB and get rewards up to 6 $BNB instantly

Buy here:
https://t.co/IVP…",en,BrysonVersteeg,False,https://twitter.com/BrysonVersteeg/status/1588199736028397569,292,4442,20542
